#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2016 01 20 00 00 300 16.0 20.0   5.7    11    MM  MM  994.4    MM   9.9    MM   MM +2.1    MM
2016 01 19 22 00 290 16.0 21.0   6.0    11    MM  MM  993.0    MM   9.9    MM   MM +1.2    MM
2016 01 19 21 00 290 15.0 19.0   5.9    11    MM  MM  992.3    MM   9.9    MM   MM +0.5    MM
2016 01 19 19 00 290 16.0 21.0   6.1    11    MM  MM  991.8    MM   9.9    MM   MM -1.2    MM
2016 01 19 18 00 280 17.0   MM    MM    MM    MM  MM  991.8    MM    MM    MM   MM -2.0    MM
2016 01 19 17 00 270 17.0 21.0   5.9    12    MM  MM  992.3    MM   9.2    MM   MM -1.7    MM
2016 01 19 16 00 270 18.0 23.0   6.5    11    MM  MM  993.0    MM   8.7    MM   MM   MM    MM
2016 01 19 15 00 270 17.0 22.0   6.7    12    MM  MM  993.8    MM   8.5    MM   MM -0.7    MM
2016 01 19 14 00 270 17.0 23.0   6.4    12    MM  MM  994.0    MM   8.6    MM   MM -0.8    MM
2016 01 19 12 00 260 18.0   MM    MM    MM    MM  MM  994.5    MM    MM    MM   MM +0.2    MM
2016 01 19 11 00 270 16.0 21.0   6.9    12    MM  MM  994.8    MM   9.1    MM   MM -0.4    MM
2016 01 19 10 00 280 17.0 23.0   6.5    12    MM  MM  994.5    MM   9.2    MM   MM -1.0    MM
2016 01 19 09 00 280 18.0 23.0   7.0    12    MM  MM  994.3    MM   9.1    MM   MM   MM    MM
2016 01 19 08 00 270 19.0 24.0   6.1    12    MM  MM  995.2    MM  11.3    MM   MM -0.5    MM
2016 01 19 07 00 260 17.0 22.0   6.3    11    MM  MM  995.5    MM  12.2    MM   MM +0.6    MM
2016 01 19 05 00 270 20.0 28.0   5.2    11    MM  MM  995.7    MM  12.8    MM   MM +1.1    MM
2016 01 19 04 00 260 20.0   MM    MM    MM    MM  MM  994.9    MM    MM    MM   MM +0.8    MM
2016 01 19 03 00 250 18.0 23.0   5.2    10    MM  MM  995.3    MM  12.5    MM   MM +1.1    MM
2016 01 19 02 00 250 18.0 22.0   4.4     9    MM  MM  994.6    MM  11.5    MM   MM +0.4    MM
2016 01 19 01 00 260 18.0   MM    MM    MM    MM  MM  994.1    MM    MM    MM   MM -0.4    MM
2016 01 19 00 00 260 17.0 21.0   3.8     7    MM  MM  994.2    MM   8.9    MM   MM -0.7    MM
2016 01 18 23 00 250 16.0 21.0   2.8     7    MM  MM  994.2    MM   8.5    MM   MM -1.0    MM
2016 01 18 22 00 250 16.0 20.0   2.1    10    MM  MM  994.5    MM   8.5    MM   MM -1.0    MM
2016 01 18 21 00 250 11.0 15.0   1.9     9    MM  MM  994.9    MM   8.1    MM   MM -1.0    MM
2016 01 18 20 00 270  6.0  8.0   1.8    10    MM  MM  995.2    MM   8.1    MM   MM -1.3    MM
2016 01 18 19 00 290  6.0  8.0   1.9     9    MM  MM  995.5    MM   8.1    MM   MM -1.0    MM
2016 01 18 18 00 300  7.0  9.0   1.8     7    MM  MM  995.9    MM   8.2    MM   MM   MM    MM
2016 01 18 17 00 290  7.0 10.0   2.0     6    MM  MM  996.5    MM   9.1    MM   MM +1.0    MM
2016 01 18 16 00 320  7.0  9.0   2.2     6    MM  MM  996.5    MM   9.4    MM   MM +1.8    MM
2016 01 18 14 00 360  8.0 10.0   2.6     8    MM  MM  995.5    MM   9.2    MM   MM +2.1    MM
2016 01 18 13 00   0 10.0 12.0   2.5     7    MM  MM  994.7    MM   9.0    MM   MM   MM    MM
2016 01 18 12 00  20 10.0 12.0   2.6     6    MM  MM  994.3    MM   8.8    MM   MM +0.7    MM
2016 01 18 11 00  20 12.0 14.0   2.5     6    MM  MM  993.4    MM   8.6    MM   MM -0.8    MM
2016 01 18 09 00  20 12.0 16.0   2.5     9    MM  MM  993.6    MM   8.0    MM   MM -2.8    MM
2016 01 18 08 00  20 13.0 16.0   2.4    10    MM  MM  994.2    MM   7.7    MM   MM -3.4    MM
2016 01 18 07 00  30 11.0 15.0   2.3    11    MM  MM  995.3    MM   7.6    MM   MM -4.2    MM
2016 01 18 06 00  50 11.0 14.0   2.3    11    MM  MM  996.4    MM   7.6    MM   MM -4.8    MM
2016 01 18 05 00  50 10.0 12.0   2.1    11    MM  MM  997.6    MM   7.6    MM   MM -5.2    MM
2016 01 18 04 00  60  9.0 11.0   2.4    11    MM  MM  999.5    MM   7.6    MM   MM -5.5    MM
2016 01 18 03 00  60  8.0 11.0   2.4    11    MM  MM 1001.2    MM   7.7    MM   MM -4.7    MM
2016 01 18 02 00  50  7.0  9.0   2.4    11    MM  MM 1002.8    MM   7.6    MM   MM -4.3    MM
2016 01 18 01 00  30  7.0  8.0   2.3    12    MM  MM 1005.0    MM   7.4    MM   MM -3.1    MM
2016 01 18 00 00  10  6.0  7.0   2.3    11    MM  MM 1005.9    MM   7.2    MM   MM -1.8    MM
2016 01 17 23 00  MM  4.0  5.0   2.7    12    MM  MM 1007.1    MM   7.1    MM   MM -1.3    MM
2016 01 17 22 00 340  4.0  6.0   2.7    13    MM  MM 1008.1    MM   7.1    MM   MM -0.7    MM
2016 01 17 21 00 330  5.0  7.0   2.7    12    MM  MM 1007.7    MM   7.2    MM   MM -0.9    MM
2016 01 17 20 00 340  3.0  4.0   3.0    12    MM  MM 1008.4    MM   7.3    MM   MM -0.1    MM
2016 01 17 19 00 300  5.0  6.0   3.0    11    MM  MM 1008.8    MM   7.3    MM   MM +0.0    MM
2016 01 17 18 00 310  6.0  8.0   3.8    12    MM  MM 1008.6    MM   8.1    MM   MM -0.9    MM
2016 01 17 17 00 270  8.0 10.0   3.7    11    MM  MM 1008.5    MM   7.9    MM   MM -0.5    MM
2016 01 17 16 00 260  5.0  7.0   4.0    12    MM  MM 1008.8    MM   7.4    MM   MM +0.4    MM
2016 01 17 15 00 260  6.0  8.0   4.3    12    MM  MM 1009.5    MM   7.4    MM   MM +1.6    MM
2016 01 17 14 00 270  6.0  8.0   4.5    12    MM  MM 1009.0    MM   7.4    MM   MM +1.7    MM
2016 01 17 13 00 280  4.0  6.0   4.7    12    MM  MM 1008.4    MM   7.8    MM   MM +2.1    MM
2016 01 17 12 00 280  6.0  8.0   4.9    12    MM  MM 1007.9    MM   8.7    MM   MM +2.2    MM
2016 01 17 11 00 280  8.0 10.0   4.7    14    MM  MM 1007.3    MM   8.7    MM   MM +2.4    MM
2016 01 17 10 00 290  6.0  9.0   4.8    13    MM  MM 1006.3    MM   8.7    MM   MM +2.8    MM
2016 01 17 09 00 300  7.0  9.0   5.1    14    MM  MM 1005.7    MM   8.6    MM   MM +4.1    MM
2016 01 17 08 00 300 10.0 12.0   5.5    11    MM  MM 1004.9    MM   8.4    MM   MM +4.6    MM
2016 01 17 07 00 300 10.0 12.0   5.5    14    MM  MM 1003.5    MM   7.8    MM   MM   MM    MM
2016 01 17 06 00 310  9.0 11.0   5.3    13    MM  MM 1001.6    MM   7.3    MM   MM   MM    MM
2016 01 17 05 00 320 11.0 15.0   5.7    14    MM  MM 1000.3    MM   7.1    MM   MM   MM    MM
2016 01 17 01 00 330 18.0 24.0   6.2    12    MM  MM  989.6    MM   8.0    MM   MM +16.6    MM
2016 01 17 00 00 340 22.0 28.0   6.0    12    MM  MM  981.8    MM   7.5    MM   MM +7.8    MM
2016 01 16 23 00 340 18.0   MM   5.6    10    MM  MM  975.8    MM   7.1    MM   MM +0.9    MM
2016 01 16 22 00 220 11.0 15.0   5.7    11    MM  MM  973.0    MM   6.9    MM   MM   MM    MM
2016 01 16 21 00 220 10.0 15.0   5.6    10    MM  MM  974.0    MM   6.9    MM   MM -4.7    MM
2016 01 16 20 00  70  7.0 12.0   4.5     8    MM  MM  974.9    MM   6.8    MM   MM   MM    MM
2016 01 16 18 00  80 17.0 21.0   4.2     8    MM  MM  978.7    MM   6.8    MM   MM -15.3    MM
2016 01 16 16 00  80 16.0 20.0   3.8     8    MM  MM  988.7    MM   6.9    MM   MM -12.2    MM
2016 01 16 15 00  90 15.0 19.0   3.0     7    MM  MM  994.0    MM   7.0    MM   MM -7.8    MM
2016 01 16 14 00  90 14.0   MM   0.0    MM    MM  MM  997.4    MM    MM    MM   MM -7.1    MM
2016 01 16 13 00 100 13.0   MM    MM    MM    MM  MM 1000.9    MM    MM    MM   MM -5.2    MM
2016 01 16 12 00  90 13.0 16.0   1.9     5    MM  MM 1001.8    MM   7.4    MM   MM -7.3    MM
2016 01 16 11 00 100 13.0 16.0   1.5     8    MM  MM 1004.5    MM   7.5    MM   MM -6.3    MM
2016 01 16 10 00  80 11.0 14.0   1.5     9    MM  MM 1006.1    MM   8.0    MM   MM -5.4    MM
2016 01 16 09 00  90  9.0 11.0   1.4     8    MM  MM 1009.1    MM   8.2    MM   MM -3.3    MM
2016 01 16 08 00  90  8.0  9.0   1.5     9    MM  MM 1010.8    MM   8.2    MM   MM -2.6    MM
2016 01 16 07 00  90  5.0  7.0   1.5    10    MM  MM 1011.5    MM   8.2    MM   MM -3.6    MM
2016 01 16 06 00 100  4.0  5.0   1.5     9    MM  MM 1012.4    MM   8.2    MM   MM -3.7    MM
2016 01 16 05 00  90  2.0  3.0   1.5    10    MM  MM 1013.4    MM   8.2    MM   MM -3.2    MM
2016 01 16 04 00  50  1.0  2.0   1.7     9    MM  MM 1015.1    MM   8.2    MM   MM -1.3    MM
2016 01 16 03 00 260  2.0  3.0   1.8    10    MM  MM 1016.1    MM   8.3    MM   MM +0.2    MM
2016 01 16 02 00 270  2.0  3.0   2.1    10    MM  MM 1016.6    MM   7.8    MM   MM +0.3    MM
2016 01 16 01 00 260  3.0  4.0   2.1     9    MM  MM 1016.4    MM   7.6    MM   MM -0.3    MM
2016 01 16 00 00 270  3.0  5.0   2.2     9    MM  MM 1015.9    MM   7.6    MM   MM -0.5    MM
2016 01 15 23 00 290  5.0  7.0   2.5    10    MM  MM 1016.3    MM   7.7    MM   MM +0.3    MM
2016 01 15 22 00 290  6.0  9.0   2.4     8    MM  MM 1016.7    MM   7.3    MM   MM +1.5    MM
2016 01 15 21 00 290  7.0   MM    MM    MM    MM  MM 1016.4    MM    MM    MM   MM +1.3    MM
2016 01 15 20 00 300  9.0 11.0   2.6    10    MM  MM 1016.0    MM   7.8    MM   MM +0.4    MM
2016 01 15 19 00 290  9.0 12.0   2.4     8    MM  MM 1015.2    MM   8.0    MM   MM -0.4    MM
2016 01 15 18 00 290  9.0 11.0   2.4     9    MM  MM 1015.1    MM   8.1    MM   MM -0.8    MM
2016 01 15 17 00 280  8.0 11.0   2.3    10    MM  MM 1015.6    MM   8.0    MM   MM +0.1    MM
2016 01 15 16 00 310  7.0 10.0   2.5    10    MM  MM 1015.6    MM   8.1    MM   MM +0.6    MM
2016 01 15 15 00 280  7.0  8.0   2.4     9    MM  MM 1015.9    MM   8.0    MM   MM +1.2    MM
2016 01 15 14 00 320  8.0 11.0   2.9    10    MM  MM 1015.5    MM   7.5    MM   MM +1.3    MM
2016 01 15 13 00 290  9.0 12.0   2.5    10    MM  MM 1015.0    MM   7.5    MM   MM +0.9    MM
2016 01 15 12 00 320  8.0   MM   2.6    10    MM  MM 1014.7    MM   7.5    MM   MM +1.3    MM
2016 01 15 11 00 310  8.0 10.0   2.5    10    MM  MM 1014.2    MM   7.9    MM   MM +1.0    MM
2016 01 15 10 00 330  9.0 12.0   2.6     9    MM  MM 1014.1    MM   8.1    MM   MM +1.0    MM
2016 01 15 09 00 280 10.0   MM   2.6    10    MM  MM 1013.4    MM   8.1    MM   MM +1.1    MM
2016 01 15 08 00 290  9.0 12.0   2.6     8    MM  MM 1013.2    MM   8.2    MM   MM +1.4    MM
2016 01 15 07 00 290 10.0 14.0   2.4     8    MM  MM 1013.1    MM   8.2    MM   MM +1.8    MM
2016 01 15 06 00 310 10.0 13.0   2.1     8    MM  MM 1012.3    MM   8.2    MM   MM +1.4    MM
2016 01 15 05 00 320  7.0  9.0   2.1     8    MM  MM 1011.8    MM   8.2    MM   MM +1.3    MM
2016 01 15 04 00 320  9.0 11.0   2.1     9    MM  MM 1011.3    MM   8.2    MM   MM +1.6    MM
2016 01 15 03 00 310  9.0 12.0   2.5     8    MM  MM 1010.9    MM   8.2    MM   MM   MM    MM
2016 01 15 02 00 320  8.0 11.0   2.4     8    MM  MM 1010.5    MM   8.2    MM   MM +2.0    MM
2016 01 15 01 00 340  9.0 11.0   2.4     8    MM  MM 1009.7    MM   8.2    MM   MM +1.5    MM
2016 01 14 23 00 310  7.0 11.0   2.8     9    MM  MM 1008.5    MM   8.2    MM   MM +0.9    MM
2016 01 14 22 00 310  9.0 11.0   2.8     8    MM  MM 1008.2    MM   8.3    MM   MM +0.7    MM
2016 01 14 21 00 300  9.0 12.0   2.9    10    MM  MM 1007.7    MM   8.3    MM   MM +0.1    MM
2016 01 14 20 00 300 10.0 13.0   3.2    11    MM  MM 1007.6    MM   8.4    MM   MM -0.7    MM
2016 01 14 19 00 290 12.0 15.0   3.3    11    MM  MM 1007.5    MM   8.4    MM   MM -1.1    MM
2016 01 14 18 00 290 11.0 14.0   3.5    10    MM  MM 1007.6    MM   8.5    MM   MM -1.4    MM
2016 01 14 17 00 290 11.0 14.0   3.6    10    MM  MM 1008.3    MM   8.4    MM   MM -1.0    MM
2016 01 14 16 00 270 11.0 16.0   3.5    12    MM  MM 1008.6    MM   8.4    MM   MM -0.8    MM
2016 01 14 15 00 270 13.0 16.0   3.7    11    MM  MM 1009.0    MM   8.4    MM   MM -0.3    MM
2016 01 14 14 00 270 12.0 15.0   3.8    11    MM  MM 1009.3    MM   8.4    MM   MM +0.5    MM
2016 01 14 13 00 280 10.0 13.0   3.8    11    MM  MM 1009.4    MM   8.4    MM   MM +0.8    MM
2016 01 14 12 00 270 13.0 17.0   4.4    11    MM  MM 1009.3    MM   8.5    MM   MM +1.0    MM
2016 01 14 11 00 280 12.0 16.0   5.1    10    MM  MM 1008.8    MM   8.6    MM   MM +1.1    MM
2016 01 14 10 00 280 11.0 16.0   5.4    12    MM  MM 1008.6    MM   8.7    MM   MM +1.2    MM
2016 01 14 09 00 270 11.0 15.0   5.2    13    MM  MM 1008.3    MM   9.1    MM   MM +1.7    MM
2016 01 14 08 00 280 12.0 16.0   5.2    12    MM  MM 1007.7    MM   9.4    MM   MM   MM    MM
2016 01 14 07 00 280 14.0   MM    MM    MM    MM  MM 1007.4    MM   9.3    MM   MM +2.1    MM
2016 01 14 06 00 270 15.0 20.0   6.5    12    MM  MM 1006.6    MM   9.2    MM   MM +1.9    MM
2016 01 14 04 00 280 15.0 18.0   6.1    11    MM  MM 1005.3    MM   9.2    MM   MM +2.1    MM
2016 01 14 03 00 280 16.0 21.0   6.9    13    MM  MM 1004.7    MM   9.2    MM   MM   MM    MM
2016 01 14 02 00 270 17.0 22.0   7.4    14    MM  MM 1004.2    MM   9.1    MM   MM +3.2    MM
2016 01 14 01 00 280 17.0 23.0   8.2    12    MM  MM 1003.2    MM   9.1    MM   MM +3.1    MM
2016 01 13 23 00 260 18.0 24.0   8.0    12    MM  MM 1001.0    MM   8.8    MM   MM +3.6    MM
2016 01 13 22 00 260 20.0 28.0   8.0    12    MM  MM 1000.1    MM   8.8    MM   MM +3.9    MM
2016 01 13 20 00 260 20.0   MM   6.9    11    MM  MM  997.4    MM   8.7    MM   MM +2.7    MM
2016 01 13 19 00 270 19.0   MM   6.6    11    MM  MM  996.2    MM   8.8    MM   MM +2.0    MM
2016 01 13 18 00 260 20.0 26.0   5.9    10    MM  MM  995.1    MM   8.7    MM   MM +0.6    MM
2016 01 13 17 00 270 20.0   MM    MM    MM    MM  MM  994.7    MM    MM    MM   MM   MM    MM
2016 01 13 16 00 260 20.0 25.0   4.3     9    MM  MM  994.2    MM   8.9    MM   MM -0.2    MM
2016 01 13 15 00 250 18.0 24.0   3.6     8    MM  MM  994.5    MM   8.9    MM   MM +0.0    MM
2016 01 13 13 00 260 16.0   MM   3.0     8    MM  MM  994.4    MM   9.1    MM   MM +0.1    MM
2016 01 13 12 00 260 14.0 18.0   3.1    10    MM  MM  994.5    MM   9.3    MM   MM +0.0    MM
2016 01 13 10 00 250 13.0 16.0   3.0     8    MM  MM  994.3    MM   9.3    MM   MM -1.2    MM
2016 01 13 09 00 250 10.0 14.0   3.3     8    MM  MM  994.5    MM   9.4    MM   MM -1.8    MM
2016 01 13 08 00 260 10.0 13.0   3.5     9    MM  MM  994.9    MM   9.4    MM   MM -2.8    MM
2016 01 13 07 00 280  8.0 11.0   3.8     9    MM  MM  995.5    MM   9.4    MM   MM -4.7    MM
2016 01 13 06 00 230  6.0  8.0   4.1     8    MM  MM  996.3    MM   9.3    MM   MM   MM    MM
2016 01 13 05 00 110 16.0 21.0   3.7     7    MM  MM  997.7    MM   9.3    MM   MM -9.3    MM
2016 01 13 04 00 110 17.0   MM   3.2     6    MM  MM 1000.2    MM   9.2    MM   MM -9.8    MM
2016 01 13 02 00 100 14.0 18.0   2.4    11    MM  MM 1007.0    MM   9.2    MM   MM -7.7    MM
2016 01 13 01 00 100 12.0 14.0   2.2    10    MM  MM 1010.0    MM   9.3    MM   MM -5.7    MM
2016 01 13 00 00  90  7.0  8.0   2.3    10    MM  MM 1012.7    MM   9.3    MM   MM -4.0    MM
2016 01 12 23 00 100  4.0  5.0   2.5    10    MM  MM 1014.7    MM   9.3    MM   MM -2.5    MM
2016 01 12 22 00 130  3.0  4.0   2.6    10    MM  MM 1015.7    MM   9.3    MM   MM -2.4    MM
2016 01 12 21 00 170  5.0  7.0   2.6    11    MM  MM 1016.7    MM   9.3    MM   MM -1.9    MM
2016 01 12 20 00 130  5.0  7.0   2.8    10    MM  MM 1017.2    MM   9.3    MM   MM -2.1    MM
2016 01 12 19 00 140  3.0  5.0   2.7    11    MM  MM 1018.1    MM   9.3    MM   MM -1.7    MM
2016 01 12 18 00 130  2.0  4.0   2.9    10    MM  MM 1018.6    MM   9.4    MM   MM -1.6    MM
2016 01 12 17 00 220  1.0  3.0   3.1    10    MM  MM 1019.3    MM   9.3    MM   MM -1.1    MM
2016 01 12 16 00  60  1.0  3.0   3.0    11    MM  MM 1019.8    MM   9.3    MM   MM -0.3    MM
2016 01 12 15 00 350  2.0  5.0   3.4     9    MM  MM 1020.2    MM   9.3    MM   MM +0.6    MM
2016 01 12 14 00 310  5.0  8.0   3.3    10    MM  MM 1020.4    MM   9.3    MM   MM +1.4    MM
2016 01 12 13 00 310  6.0  8.0   3.5    11    MM  MM 1020.1    MM   9.2    MM   MM +1.5    MM
2016 01 12 12 00 300  7.0 10.0   3.5    10    MM  MM 1019.6    MM   9.2    MM   MM +2.0    MM
2016 01 12 11 00 290  7.0 10.0   3.6    11    MM  MM 1019.0    MM   9.2    MM   MM   MM    MM
2016 01 12 10 00 280  9.0 12.0   3.8    11    MM  MM 1018.6    MM   9.3    MM   MM +2.1    MM
2016 01 12 09 00 280  9.0 12.0   4.4    11    MM  MM 1017.6    MM   9.4    MM   MM   MM    MM
2016 01 12 07 00 280 10.0 13.0   4.6    12    MM  MM 1016.5    MM   9.5    MM   MM +2.6    MM
2016 01 12 05 00 280 13.0 16.0   4.9    11    MM  MM 1014.5    MM   9.5    MM   MM +2.4    MM
2016 01 12 04 00 280 12.0 16.0   5.4    11    MM  MM 1013.9    MM   9.5    MM   MM +2.8    MM
2016 01 12 03 00 280 14.0 19.0   5.1    11    MM  MM 1013.0    MM   9.5    MM   MM +2.6    MM
2016 01 12 02 00 280 14.0 17.0   5.4    12    MM  MM 1012.1    MM   9.5    MM   MM +2.9    MM
2016 01 12 01 00 280 14.0 18.0   5.2    12    MM  MM 1011.1    MM   9.5    MM   MM +2.9    MM
2016 01 12 00 00 270 14.0 18.0   4.8    10    MM  MM 1010.4    MM   9.5    MM   MM   MM    MM
2016 01 11 23 00 270 13.0 16.0   5.2    12    MM  MM 1009.2    MM   9.5    MM   MM +2.6    MM
2016 01 11 22 00 260 15.0 18.0   5.0    12    MM  MM 1008.2    MM   9.6    MM   MM +2.2    MM
2016 01 11 20 00 270 12.0 16.0   4.6    11    MM  MM 1006.6    MM   9.7    MM   MM +2.4    MM
2016 01 11 19 00 270 13.0 16.0   4.6    11    MM  MM 1006.0    MM   9.7    MM   MM +1.9    MM
2016 01 11 18 00 270 12.0 15.0   4.9    12    MM  MM 1004.6    MM   9.7    MM   MM +0.5    MM
2016 01 11 17 00 250 13.0 17.0   5.5    12    MM  MM 1004.2    MM   9.7    MM   MM   MM    MM
2016 01 11 16 00 260 14.0   MM    MM    MM    MM  MM 1004.1    MM    MM    MM   MM +2.4    MM
2016 01 11 15 00 250 13.0 16.0   4.7    11    MM  MM 1004.1    MM  10.0    MM   MM +3.0    MM
2016 01 11 13 00 240 10.0 12.0   5.2    10    MM  MM 1001.7    MM  10.0    MM   MM +1.6    MM
2016 01 11 12 00 240  8.0 11.0   5.4    11    MM  MM 1001.1    MM  10.1    MM   MM +1.3    MM
2016 01 11 11 00 240  9.0 11.0   5.7    11    MM  MM 1000.5    MM  10.0    MM   MM +0.0    MM
2016 01 11 10 00 230 11.0 14.0   5.5    11    MM  MM 1000.1    MM  10.1    MM   MM -3.1    MM
2016 01 11 09 00 170 16.0 20.0   5.5    10    MM  MM  999.8    MM  10.1    MM   MM -4.2    MM
2016 01 11 08 00 160 16.0 21.0   5.8    11    MM  MM 1000.5    MM  10.0    MM   MM -5.3    MM
2016 01 11 07 00 160 14.0 19.0   5.8    10    MM  MM 1003.2    MM   9.9    MM   MM -4.2    MM
2016 01 11 06 00 150 15.0 18.0   4.8    10    MM  MM 1004.0    MM  10.1    MM   MM -5.1    MM
2016 01 11 05 00 150 15.0 19.0   4.6    10    MM  MM 1005.8    MM  10.3    MM   MM -5.1    MM
2016 01 11 04 00 150 17.0 22.0   4.2     9    MM  MM 1007.4    MM  10.9    MM   MM -5.1    MM
2016 01 11 03 00 150 17.0 21.0   4.0     8    MM  MM 1009.1    MM  10.5    MM   MM -5.5    MM
2016 01 11 02 00 140 15.0 20.0   3.8    10    MM  MM 1010.9    MM  10.2    MM   MM   MM    MM
2016 01 11 01 00 140 14.0 20.0   3.7     8    MM  MM 1012.5    MM   9.7    MM   MM -4.2    MM
2016 01 11 00 00 150 14.0 17.0   3.4     7    MM  MM 1014.6    MM   9.4    MM   MM -2.6    MM
2016 01 10 23 00 120 14.0   MM    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2016 01 10 22 00 120 14.0 18.0   3.9    10    MM  MM 1016.7    MM  10.2    MM   MM -2.4    MM
2016 01 10 21 00 120 14.0 17.0   3.7     9    MM  MM 1017.2    MM  10.5    MM   MM -2.4    MM
2016 01 10 20 00 120 15.0 19.0   3.7     8    MM  MM 1017.3    MM  10.8    MM   MM -4.0    MM
2016 01 10 19 00 120 13.0 16.0   3.3     8    MM  MM 1019.1    MM  10.2    MM   MM -3.1    MM
2016 01 10 18 00 120 12.0 16.0   3.3    10    MM  MM 1019.6    MM   9.5    MM   MM -3.1    MM
2016 01 10 17 00 120 12.0   MM   3.1     8    MM  MM 1021.3    MM   9.3    MM   MM -2.1    MM
2016 01 10 16 00 110 10.0 13.0   3.1    10    MM  MM 1022.2    MM   9.1    MM   MM -1.7    MM
2016 01 10 15 00 110 11.0 14.0   2.9    10    MM  MM 1022.7    MM   9.0    MM   MM -1.2    MM
2016 01 10 14 00 110 11.0 13.0   3.0    10    MM  MM 1023.4    MM   8.9    MM   MM -0.2    MM
2016 01 10 13 00 100 11.0 13.0   2.9    11    MM  MM 1023.9    MM   8.9    MM   MM -0.6    MM
2016 01 10 12 00 110 11.0 13.0   3.0    10    MM  MM 1023.9    MM   8.8    MM   MM -1.0    MM
2016 01 10 11 00 100 11.0 13.0   2.9    10    MM  MM 1023.6    MM   8.9    MM   MM -1.6    MM
2016 01 10 10 00 100 10.0 12.0   2.9    10    MM  MM 1024.5    MM   8.9    MM   MM -1.2    MM
2016 01 10 09 00 100  9.0 11.0   3.2     9    MM  MM 1024.9    MM   8.9    MM   MM -1.1    MM
2016 01 10 08 00 100 10.0 11.0   3.1    10    MM  MM 1025.2    MM   9.2    MM   MM -0.4    MM
2016 01 10 07 00 100  9.0 11.0   3.1    10    MM  MM 1025.7    MM   9.2    MM   MM +0.0    MM
2016 01 10 06 00 100  7.0  9.0   3.0    10    MM  MM 1026.0    MM   9.1    MM   MM +0.3    MM
2016 01 10 05 00 100  9.0 10.0   3.0     8    MM  MM 1025.6    MM   9.1    MM   MM -0.5    MM
2016 01 10 04 00 100  9.0 10.0   3.0     9    MM  MM 1025.7    MM   9.1    MM   MM -0.3    MM
2016 01 10 03 00  90  9.0 11.0   2.8    10    MM  MM 1025.7    MM   9.0    MM   MM +0.2    MM
2016 01 10 02 00 100  8.0 10.0   2.9    10    MM  MM 1026.1    MM   9.0    MM   MM +0.5    MM
2016 01 10 01 00  90  8.0 11.0   2.8    10    MM  MM 1026.0    MM   9.1    MM   MM +0.7    MM
2016 01 10 00 00  90 10.0 13.0   3.1    10    MM  MM 1025.5    MM   9.2    MM   MM -0.8    MM
2016 01 09 23 00  80 11.0 14.0   3.1     9    MM  MM 1025.6    MM   9.5    MM   MM -0.3    MM
2016 01 09 22 00  80 12.0 14.0   3.2     9    MM  MM 1025.3    MM   9.7    MM   MM -0.3    MM
2016 01 09 21 00  60  9.0 12.0   3.0    10    MM  MM 1026.3    MM   9.8    MM   MM +1.2    MM
2016 01 09 20 00  60  9.0 12.0   2.7    10    MM  MM 1025.9    MM   9.9    MM   MM +0.7    MM
2016 01 09 19 00  60  9.0 11.0   3.2     9    MM  MM 1025.6    MM  10.0    MM   MM -0.1    MM
2016 01 09 18 00  60  9.0   MM    MM    MM    MM  MM 1025.1    MM    MM    MM   MM -0.7    MM
2016 01 09 17 00  70  9.0 12.0   2.9     9    MM  MM 1025.2    MM  10.1    MM   MM -0.3    MM
2016 01 09 16 00  70  9.0 12.0   2.9     8    MM  MM 1025.7    MM  10.3    MM   MM +0.5    MM
2016 01 09 15 00  70 10.0 12.0   2.8     9    MM  MM 1025.8    MM  10.0    MM   MM +0.7    MM
2016 01 09 14 00  70 10.0 14.0   2.7     8    MM  MM 1025.5    MM   9.7    MM   MM +0.8    MM
2016 01 09 13 00  70 11.0 13.0   2.9     8    MM  MM 1025.2    MM   9.6    MM   MM +1.3    MM
2016 01 09 12 00  60 10.0 14.0   2.7     8    MM  MM 1025.1    MM   9.5    MM   MM +1.1    MM
2016 01 09 11 00  70 11.0 13.0   2.5     8    MM  MM 1024.7    MM   9.5    MM   MM +0.4    MM
2016 01 09 10 00  70 12.0 14.0   2.5     8    MM  MM 1023.9    MM   9.3    MM   MM   MM    MM
2016 01 09 09 00  60 12.0 14.0   2.4     8    MM  MM 1024.0    MM   9.4    MM   MM -0.1    MM
2016 01 09 08 00  60 12.0 15.0   2.7     7    MM  MM 1024.3    MM  10.1    MM   MM -0.1    MM
2016 01 09 06 00  70 12.0 16.0   2.6     8    MM  MM 1024.1    MM  12.2    MM   MM -0.1    MM
2016 01 09 05 00  70 11.0 14.0   2.4     8    MM  MM 1024.4    MM  10.6    MM   MM +0.5    MM
2016 01 09 04 00  70 11.0 14.0   2.5     8    MM  MM 1024.5    MM  10.0    MM   MM +0.9    MM
2016 01 09 03 00  70 12.0   MM    MM    MM    MM  MM 1024.2    MM    MM    MM   MM +0.6    MM
2016 01 09 02 00  70 11.0 15.0   2.4     7    MM  MM 1023.9    MM   9.7    MM   MM +0.2    MM
2016 01 09 01 00  60 12.0   MM   2.5     7    MM  MM 1023.6    MM   9.4    MM   MM +0.0    MM
